Age (Days),Case Number,Closed Date,Geolocation (Latitude),Geolocation (Longitude),Opened Date,Problem Category,Public Description,SAP URL,Status,Subject,block_group,count,geoid,tract,lighting_count,Id,Id2,Estimate; Median age -- - Total:,Estimate; Median age -- - Male,Estimate; Median age -- - Female,Estimate; Total,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more",Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Estimate; Total: - Owner occupied,Estimate; Total: - Renter occupied,Estimate; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 or more",Estimate; No cash rent,Estimate; Median value (dollars)
47,93441,,32.7277569,-117.246001,7/14/16,Street Light,"SECOND REPORT. Between Santa Barbara street, Point Loma Avenue & Catalina Boulevard. No street lights on for at least a month. VERY dark!  Please turn them on at night. Thanks",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BU7mAAG,Duplicate,"Street Light Light Out at 1145 Moana Dr, San Diego, CA, United States",1.0,1,60730072001.0,7200.0,1,1500000US060730072001,60730072001.0,20.6,26.0,19.9,2860.0,2560.0,2271.0,47.0,8.0,141.0,0.0,0.0,93.0,0.0,93.0,300.0,0.0,9.0,19.0,12.0,9.0,18.0,18.0,9.0,10.0,8.0,41.0,75.0,27.0,76.0,39.0,180.0,130909,0.0,550.0,34996,482.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,11.0,28.0,0.0,828700
47,93460,,32.801586,-117.014675,7/14/16,Street Light,"Residents on Bashan Lake Avenue in San Carlos were promised a new street light two years ago. It's not there yet. There are only two lights on the street and they are dim. I would like an update on construction of the new street light, and replacement of the low bulbs with brighter ones. Thank You. My name is Manoj Mahajan 619.248.2913 and I live at 8452 Bashan Lake Ave.""",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BUIQAA4,New,"Street Light Light Out at 8452 Bashan Lake Avenue, San Diego, CA, United States",5.0,1,60730098025.0,9802.0,1,1500000US060730098025,60730098025.0,31.4,29.1,43.1,605.0,520.0,303.0,17.0,0.0,97.0,0.0,9.0,94.0,0.0,94.0,85.0,0.0,0.0,12.0,0.0,14.0,0.0,0.0,12.0,14.0,30.0,36.0,69.0,0.0,0.0,11.0,0.0,61181,0.0,198.0,23179,107.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,62.0,12.0,0.0,427700
47,93510,,32.7239208,-117.1641915,7/14/16,Street Light,Street light flickers off ramp.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BUUbAAO,Closed - Referred,Street Light Light Out at I-5 N,2.0,1,60730057002.0,5700.0,1,1500000US060730057002,60730057002.0,41.0,43.8,36.3,1255.0,985.0,613.0,184.0,0.0,151.0,0.0,9.0,28.0,0.0,28.0,270.0,72.0,122.0,39.0,21.0,43.0,6.0,0.0,43.0,2.0,47.0,20.0,27.0,10.0,6.0,0.0,10.0,20119,36.0,432.0,15837,18.0,450.0,26.0,0.0,14.0,94.0,15.0,7.0,0.0,0.0,7.0,5.0,5.0,0.0,0.0,11.0,14.0,48.0,62.0,61.0,34.0,47.0,0.0,0.0,390000
47,93513,,32.766632,-117.106999,7/14/16,Street Light,Street light is not working!,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BUUqAAO,Assigned,"Street Light Light Out at 4891 Kensington Drive, San Diego, CA, United States",1.0,1,60730020011.0,2001.0,1,1500000US060730020011,60730020011.0,54.1,56.2,51.9,1178.0,1110.0,915.0,47.0,0.0,135.0,0.0,6.0,7.0,0.0,7.0,68.0,0.0,0.0,7.0,8.0,0.0,17.0,0.0,11.0,20.0,0.0,44.0,101.0,104.0,7.0,73.0,115.0,110647,0.0,507.0,62151,409.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,38.0,0.0,793400
47,93514,,32.767219,-117.10803,7/14/16,Street Light,Street light is not working!,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BUUvAAO,Duplicate,"Street Light Light Out at 4825 Canterbury Dr, San Diego, CA, United States",1.0,1,60730020011.0,2001.0,1,1500000US060730020011,60730020011.0,54.1,56.2,51.9,1178.0,1110.0,915.0,47.0,0.0,135.0,0.0,6.0,7.0,0.0,7.0,68.0,0.0,0.0,7.0,8.0,0.0,17.0,0.0,11.0,20.0,0.0,44.0,101.0,104.0,7.0,73.0,115.0,110647,0.0,507.0,62151,409.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,38.0,0.0,793400
46,93517,8/30/16,32.71470029,-117.1547003,7/14/16,Street Light,LIGHT TURNS ON AND OFF EVERY FEW SECONDS,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BUVZAA4,Closed,"Light Out at 11TH AV & E ST,, 92101",2.0,1,60730052002.0,5200.0,1,1500000US060730052002,60730052002.0,30.0,29.8,30.5,2501.0,1951.0,1424.0,220.0,0.0,246.0,0.0,0.0,61.0,0.0,61.0,550.0,268.0,281.0,172.0,192.0,35.0,56.0,44.0,45.0,11.0,31.0,162.0,90.0,37.0,44.0,69.0,72.0,21969,49.0,1560.0,31729,139.0,1470.0,30.0,0.0,27.0,96.0,14.0,0.0,13.0,27.0,40.0,31.0,92.0,95.0,77.0,0.0,70.0,74.0,0.0,230.0,37.0,307.0,210.0,0.0,276200
46,93522,,33.0131311,-117.0590943,7/15/16,Street Light,Street light at Palero Road and Gabarda is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BUbDAAW,Assigned,"Street Light Light Out at Palero Road, San Diego, CA, United States",2.0,1,60730170142.0,17014.0,1,1500000US060730170142,60730170142.0,69.3,68.5,70.0,1255.0,1167.0,1158.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,88.0,23.0,35.0,7.0,51.0,105.0,50.0,65.0,14.0,28.0,55.0,42.0,119.0,81.0,73.0,26.0,16.0,53021,0.0,790.0,43380,638.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,99.0,8.0,10.0,382500
46,93545,,32.576491,-117.1013245,7/15/16,Street Light,The street light at south side of intersection of Imperial Beach Blvd./Coronado Av & Granger St. is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BVaGAAW,Acknowledged,"Street Light Light Out at 1465 Coronado Avenue, San Diego, CA, United States",2.0,1,60730101042.0,10104.0,1,1500000US060730101042,60730101042.0,32.9,31.7,33.6,1619.0,808.0,532.0,1.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,811.0,18.0,0.0,0.0,16.0,29.0,8.0,63.0,18.0,0.0,63.0,79.0,77.0,46.0,21.0,16.0,18.0,65592,0.0,472.0,23304,381.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,81.0,0.0,0.0,292100
27,93559,8/11/16,33.01336838,-117.1470513,7/15/16,Street Light,Tall Street light at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BWKiAAO,Closed,"Street Light Light Out at 16476 Camino Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
53,81111,7/15/16,32.7414859,-117.1827676,5/23/16,Street Light,"The decorative glass globe that was on the top of the light pole is missing, probably broken.  The light pole is on the southwest corner of Hancock Street and Washington Street next to 57 Degrees.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rMoRAAU,Closed,"Street Light Light Out at 1735 Hancock Street, San Diego, CA, United States",3.0,1,60730065003.0,6500.0,1,1500000US060730065003,60730065003.0,45.4,45.7,35.5,776.0,592.0,457.0,42.0,15.0,52.0,0.0,0.0,26.0,0.0,26.0,184.0,38.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,52.0,30.0,65.0,11.0,24.0,0.0,74500,4.0,260.0,29218,91.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,7.0,71.0,42.0,0.0,441300
42,93560,8/26/16,33.01341844,-117.1467392,7/15/16,Street Light,Short street light at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BWLvAAO,Closed,"Street Light Light Out at 15455 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
41,93561,8/25/16,33.01326942,-117.1462896,7/15/16,Street Light,Tall street light at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BWMtAAO,Closed,"Street Light Light Out at 15455 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
42,93567,8/26/16,33.01869421,-117.1422448,7/15/16,Street Light,Tall street light at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BWTuAAO,Closed,"Street Light Light Out at 15740 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
41,93568,8/25/16,33.01851429,-117.1427705,7/15/16,Street Light,Short street light at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BWVMAA4,Closed,"Street Light Light Out at 15588 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
42,93571,8/26/16,33.01822641,-117.1429958,7/15/16,Street Light,Tall street light at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BWYaAAO,Closed,"Street Light Light Out at 15588 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
46,93572,8/30/16,33.01715587,-117.1435001,7/15/16,Street Light,Tall street light at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BWZnAAO,Closed,"Street Light Light Out at 15580 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
46,93573,,33.01885614,-117.1394338,7/15/16,Street Light,Tall street light at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BWbtAAG,Assigned,"Street Light Light Out at 16031 Paseo Montenero, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
15,93587,7/30/16,32.8476891,-117.2217562,7/15/16,Street Light,Street light out,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BXIJAA4,Closed,"Light Out at HONORS DR & AWARD ROW,, 92122",1.0,1,60730083061.0,8306.0,1,1500000US060730083061,60730083061.0,41.1,27.9,47.1,862.0,862.0,649.0,31.0,0.0,52.0,0.0,0.0,130.0,11.0,119.0,0.0,0.0,11.0,0.0,12.0,8.0,9.0,14.0,9.0,9.0,11.0,17.0,12.0,16.0,38.0,16.0,69.0,114432,28.0,223.0,40727,217.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,652500
46,93588,,32.84624402,-117.219575,7/15/16,Street Light,Street light out,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BXJ2AAO,Assigned,"Light Out at PENNANT WAY & REGENTS RD,, 92122",1.0,1,60730083061.0,8306.0,1,1500000US060730083061,60730083061.0,41.1,27.9,47.1,862.0,862.0,649.0,31.0,0.0,52.0,0.0,0.0,130.0,11.0,119.0,0.0,0.0,11.0,0.0,12.0,8.0,9.0,14.0,9.0,9.0,11.0,17.0,12.0,16.0,38.0,16.0,69.0,114432,28.0,223.0,40727,217.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,652500
41,93604,8/26/16,33.01885614,-117.1380391,7/15/16,Street Light,The short pole at this location is out.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYdmAAG,Closed,"Street Light Light Out at Kristen Glen, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
47,81125,7/9/16,32.923766,-117.039332,5/23/16,Street Light,"Street light out in front of 11388 Stockwood Court in San Diego, CA 92131.",https://getitdone.force.com//TSWViewReportDetail?Id=500t0000002rO4fAAE,Closed,"Street Light Light Out at 11388 Stockwood Cove, San Diego, CA, United States",1.0,1,60730095041.0,9504.0,1,1500000US060730095041,60730095041.0,37.4,38.2,36.9,5579.0,5208.0,3538.0,86.0,0.0,1328.0,77.0,11.0,168.0,0.0,168.0,371.0,16.0,0.0,0.0,74.0,9.0,19.0,24.0,45.0,29.0,48.0,67.0,159.0,148.0,79.0,219.0,670.0,169044,18.0,1588.0,60497,1242.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,28.0,71.0,109.0,28.0,911500
45,93605,8/30/16,33.01882015,-117.1364083,7/15/16,Street Light,The tall street light at this location is out. Marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYeVAAW,Closed,"Street Light Light Out at 15885 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
40,93607,8/25/16,33.01887413,-117.1351852,7/15/16,Street Light,The tall street light at this location is out - marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYfYAAW,Closed,"Street Light Light Out at 15897 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
41,93609,8/26/16,33.0130046,-117.1459667,7/15/16,Street Light,The tall street light as well as short pole at this location are out - marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYhAAAW,Closed,"Street Light Light Out at 15455 Paseo Del Sur, San Diego, CA, United States",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
45,93615,8/30/16,33.01917999,-117.1363654,7/15/16,Street Light,The short street light at this location is out - marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYjuAAG,Closed,"Street Light Light Out at 15888-15890 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
45,93617,8/30/16,33.01917999,-117.1397128,7/15/16,Street Light,The tall street light at this location is out - marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYknAAG,Closed,"Street Light Light Out at 15776 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
41,93618,8/26/16,33.01917999,-117.1385541,7/15/16,Street Light,The tall street light at this location is out - marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYmKAAW,Closed,"Street Light Light Out at 15824 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
40,93619,8/25/16,33.0180285,-117.1434035,7/15/16,Street Light,The short street light at this location is out - marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYnSAAW,Closed,"Street Light Light Out at 15600-15640 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
40,93621,8/25/16,33.01752471,-117.1437039,7/15/16,Street Light,The tall street light at this location is out - marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYpOAAW,Closed,"Street Light Light Out at 15588 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
40,93622,8/25/16,33.01736278,-117.1437254,7/15/16,Street Light,The short street light at this location is out - marked with tape.,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003BYqlAAG,Closed,"Street Light Light Out at 15580 Paseo Del Sur, San Diego, CA 92127, USA",1.0,1,60730170301.0,17030.0,1,1500000US060730170301,60730170301.0,37.3,40.3,33.9,13469.0,12304.0,7210.0,430.0,76.0,3931.0,0.0,54.0,603.0,0.0,603.0,1165.0,29.0,140.0,0.0,21.0,54.0,67.0,51.0,144.0,147.0,78.0,475.0,287.0,403.0,349.0,614.0,1463.0,142460,28.0,4294.0,55531,3537.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,26.0,0.0,0.0,0.0,130.0,82.0,178.0,274.0,25.0,689300
