incident_num,date_time,day,stno,stdir1,street,streettype,stdir2,stname2,sttype2,call_type,disposition,beat,priority,lat,lon,tract,blockgroup,block ,block
P16070005174,2016-07-03 16:41:56,1,2100,,BACON,ST,,,,SLEEPER,AT,614.0,3.0,,,,,,
P16070005176,2016-07-03 16:42:06,1,3700,,FAIRMOUNT,AV,,,,1016,A,834.0,2.0,,,,,,
P16070005176,2016-07-03 16:42:06,1,3700,,FAIRMOUNT,AV,,,,1016,A,834.0,2.0,,,,,,
P16070005196,2016-07-03 16:51:14,1,3200,,DUKE,ST,,,,602,A,613.0,2.0,,,,,,
P16070005196,2016-07-03 16:51:14,1,3200,,DUKE,ST,,,,602,A,613.0,2.0,,,,,,
P16070005197,2016-07-03 16:52:53,1,5000,,LA JOLLA,BL,,,,415,CAN,122.0,2.0,,,,,,
P16070005197,2016-07-03 16:52:53,1,5000,,LA JOLLA,BL,,,,415,CAN,122.0,2.0,,,,,,
P16070005207,2016-07-03 16:58:39,1,900,,CAM DEL RIO NORTH,,,,,415,CAN,315.0,2.0,,,,,,
P16070005207,2016-07-03 16:58:39,1,900,,CAM DEL RIO NORTH,,,,,415,CAN,315.0,2.0,,,,,,
P16070005208,2016-07-03 16:58:43,1,900,,LAW,ST,,,,PARTY,CAN,122.0,3.0,,,,,,
P16070005208,2016-07-03 16:58:43,1,900,,LAW,ST,,,,PARTY,CAN,122.0,3.0,,,,,,
P16070005229,2016-07-03 17:13:10,1,3800,,MIDWAY,DR,,,,459R,CAN,613.0,3.0,,,,,,
P16070005229,2016-07-03 17:13:10,1,3800,,MIDWAY,DR,,,,459R,CAN,613.0,3.0,,,,,,
P16070005246,2016-07-03 17:22:26,1,7400,,CHARMANT,DR,,,,1140OD,A,115.0,,,,,,,
P16070005246,2016-07-03 17:22:26,1,7400,,CHARMANT,DR,,,,1140OD,A,115.0,,,,,,,
P16070005251,2016-07-03 17:24:15,1,2100,,BACON,ST,,,,1016,A,614.0,2.0,,,,,,
P16070005251,2016-07-03 17:24:15,1,2100,,BACON,ST,,,,1016,A,614.0,2.0,,,,,,
P16070005299,2016-07-03 17:45:50,1,700,,SAN GABRIEL,PL,,,,PARTY,CAN,121.0,3.0,,,,,,
P16070005299,2016-07-03 17:45:50,1,700,,SAN GABRIEL,PL,,,,PARTY,CAN,121.0,3.0,,,,,,
P16070005310,2016-07-03 17:51:14,1,3400,,OCEAN FRONT,WK,,,,1186,A,121.0,,,,,,,
P16070005310,2016-07-03 17:51:14,1,3400,,OCEAN FRONT,WK,,,,1186,A,121.0,,,,,,,
P16070005311,2016-07-03 17:51:16,1,400,,CAM DEL RIO SOUTH,,,,,911,CAN,315.0,1.0,,,,,,
P16070005311,2016-07-03 17:51:16,1,400,,CAM DEL RIO SOUTH,,,,,911,CAN,315.0,1.0,,,,,,
P16070005316,2016-07-03 17:52:57,1,1100,,PACIFIC BEACH,DR,,,,415N,CAN,122.0,3.0,,,,,,
P16070005316,2016-07-03 17:52:57,1,1100,,PACIFIC BEACH,DR,,,,415N,CAN,122.0,3.0,,,,,,
P16070005322,2016-07-03 17:56:34,1,4400,,DAYTON,ST,,,,415N,CAN,326.0,3.0,,,,,,
P16070005322,2016-07-03 17:56:34,1,4400,,DAYTON,ST,,,,415N,CAN,326.0,3.0,,,,,,
P16070005343,2016-07-03 18:09:25,1,3700,,MIDWAY,DR,,,,415,CAN,613.0,2.0,,,,,,
P16070005343,2016-07-03 18:09:25,1,3700,,MIDWAY,DR,,,,415,CAN,613.0,2.0,,,,,,
P16070005346,2016-07-03 18:10:51,1,900,,GARNET,AV,,,,5150V,A,122.0,1.0,,,,,,
P16070005346,2016-07-03 18:10:51,1,900,,GARNET,AV,,,,5150V,A,122.0,1.0,,,,,,
P16070005349,2016-07-03 18:11:27,1,2100,,CAM DEL ESTE,,,,,459R,CAN,315.0,3.0,,,,,,
P16070005349,2016-07-03 18:11:27,1,2100,,CAM DEL ESTE,,,,,459R,CAN,315.0,3.0,,,,,,
P16070005350,2016-07-03 18:11:48,1,500,,GRAPE,ST,,,,242,CAN,529.0,1.0,,,,,,
P16070005350,2016-07-03 18:11:48,1,500,,GRAPE,ST,,,,242,CAN,529.0,1.0,,,,,,
P16070005354,2016-07-03 18:12:37,1,800,,THOMAS,AV,,,,415V,A,122.0,1.0,,,,,,
P16070005354,2016-07-03 18:12:37,1,800,,THOMAS,AV,,,,415V,A,122.0,1.0,,,,,,
P16070005363,2016-07-03 18:18:46,1,700,,DENNERY,RD,,,,911P,CAN,725.0,2.0,,,,,,
P16070005363,2016-07-03 18:18:46,1,700,,DENNERY,RD,,,,911P,CAN,725.0,2.0,,,,,,
P16070005369,2016-07-03 18:22:17,1,4000,,SPORTS ARENA,BL,,,,459A,CAN,611.0,2.0,,,,,,
P16070005369,2016-07-03 18:22:17,1,4000,,SPORTS ARENA,BL,,,,459A,CAN,611.0,2.0,,,,,,
P16070005374,2016-07-03 18:25:23,1,4200,,MISSION,BL,,,,647F,A,122.0,2.0,,,,,,
P16070005374,2016-07-03 18:25:23,1,4200,,MISSION,BL,,,,647F,A,122.0,2.0,,,,,,
P16070005379,2016-07-03 18:27:21,1,800,,DEVON,CT,,,,PARTY,CAN,121.0,3.0,,,,,,
P16070005379,2016-07-03 18:27:21,1,800,,DEVON,CT,,,,PARTY,CAN,121.0,3.0,,,,,,
P16070005386,2016-07-03 18:30:35,1,4300,,POLK,AV,,,,1151,A,831.0,2.0,,,,,,
P16070005386,2016-07-03 18:30:35,1,4300,,POLK,AV,,,,1151,A,831.0,2.0,,,,,,
P16070005387,2016-07-03 18:32:41,1,5900,,FAIRMOUNT,AV,,,,415,A,321.0,2.0,,,,,,
P16070005387,2016-07-03 18:32:41,1,5900,,FAIRMOUNT,AV,,,,415,A,321.0,2.0,,,,,,
P16070005394,2016-07-03 18:36:22,1,4100,,MISSION,BL,,,,CW,A,122.0,1.0,,,,,,
P16070005394,2016-07-03 18:36:22,1,4100,,MISSION,BL,,,,CW,A,122.0,1.0,,,,,,
P16070005401,2016-07-03 18:40:27,1,4800,,COLE,ST,,,,415V,A,114.0,1.0,,,,,,
P16070005401,2016-07-03 18:40:27,1,4800,,COLE,ST,,,,415V,A,114.0,1.0,,,,,,
P16070005411,2016-07-03 18:50:28,1,4500,,FLORIDA,ST,,,,415,A,624.0,2.0,,,,,,
P16070005411,2016-07-03 18:50:28,1,4500,,FLORIDA,ST,,,,415,A,624.0,2.0,,,,,,
P16070005443,2016-07-03 19:06:05,1,7500,,PARADISE VALLEY,RD,,,,1016,A,437.0,2.0,,,,,,
P16070005443,2016-07-03 19:06:05,1,7500,,PARADISE VALLEY,RD,,,,1016,A,437.0,2.0,,,,,,
P16070005447,2016-07-03 19:08:04,1,0,,47TH,ST,,GUYMON,ST,1016,A,445.0,2.0,,,,,,
P16070005447,2016-07-03 19:08:04,1,0,,47TH,ST,,GUYMON,ST,1016,A,445.0,2.0,,,,,,
P16070005456,2016-07-03 19:13:03,1,400,,EUCLID,AV,,,,10851E,CAN,446.0,3.0,,,,,,
P16070005456,2016-07-03 19:13:03,1,400,,EUCLID,AV,,,,10851E,CAN,446.0,3.0,,,,,,
P16070005457,2016-07-03 19:13:05,1,500,,SATURN,BL,,,,415,A,721.0,2.0,,,,,,
P16070005457,2016-07-03 19:13:05,1,500,,SATURN,BL,,,,415,A,721.0,2.0,,,,,,
P16070005466,2016-07-03 19:16:20,1,700,,GRAND,AV,,,,1016,A,122.0,2.0,,,,,,
P16070005466,2016-07-03 19:16:20,1,700,,GRAND,AV,,,,1016,A,122.0,2.0,,,,,,
P16070005468,2016-07-03 19:16:49,1,0,,TEXAS,ST,,UNIVERSITY,AV,CW,A,813.0,1.0,,,,,,
P16070005468,2016-07-03 19:16:49,1,0,,TEXAS,ST,,UNIVERSITY,AV,CW,A,813.0,1.0,,,,,,
P16070005469,2016-07-03 19:16:50,1,200,,5TH,AV,,,,586,CAN,523.0,,,,,,,
P16070005469,2016-07-03 19:16:50,1,200,,5TH,AV,,,,586,CAN,523.0,,,,,,,
P16070005477,2016-07-03 19:21:15,1,700,,THOMAS,AV,,,,11-8,A,122.0,,,,,,,
P16070005477,2016-07-03 19:21:15,1,700,,THOMAS,AV,,,,11-8,A,122.0,,,,,,,
P16070005478,2016-07-03 19:21:28,1,6800,,MILLBROOK,ST,,,,CW,CAN,322.0,1.0,,,,,,
P16070005478,2016-07-03 19:21:28,1,6800,,MILLBROOK,ST,,,,CW,CAN,322.0,1.0,,,,,,
P16070005487,2016-07-03 19:25:31,1,3900,,MISSION,BL,,,,1016,A,121.0,2.0,,,,,,
P16070005487,2016-07-03 19:25:31,1,3900,,MISSION,BL,,,,1016,A,121.0,2.0,,,,,,
P16070005489,2016-07-03 19:28:18,1,4100,,MISSION,BL,,,,23152,CAN,122.0,2.0,,,,,,
P16070005489,2016-07-03 19:28:18,1,4100,,MISSION,BL,,,,23152,CAN,122.0,2.0,,,,,,
P16070005491,2016-07-03 19:28:58,1,4900,,DATE,ST,,,,1016,A,447.0,2.0,,,,,,
P16070005491,2016-07-03 19:28:58,1,4900,,DATE,ST,,,,1016,A,447.0,2.0,,,,,,
P16070005495,2016-07-03 19:29:51,1,700,E,SAN YSIDRO,BL,,,,1016,A,714.0,2.0,,,,,,
P16070005495,2016-07-03 19:29:51,1,700,E,SAN YSIDRO,BL,,,,1016,A,714.0,2.0,,,,,,
P16070005512,2016-07-03 19:40:45,1,0,,EL CAJON,BL,,KANSAS,ST,1016,A,813.0,2.0,,,,,,
P16070005512,2016-07-03 19:40:45,1,0,,EL CAJON,BL,,KANSAS,ST,1016,A,813.0,2.0,,,,,,
P16070005521,2016-07-03 19:47:24,1,0,,MISSION,BL,,THOMAS,AV,415V,A,122.0,1.0,,,,,,
P16070005521,2016-07-03 19:47:24,1,0,,MISSION,BL,,THOMAS,AV,415V,A,122.0,1.0,,,,,,
P16070005522,2016-07-03 19:47:30,1,1600,,CAM DEL RIO NORTH,,,,,488,A,315.0,2.0,,,,,,
P16070005522,2016-07-03 19:47:30,1,1600,,CAM DEL RIO NORTH,,,,,488,A,315.0,2.0,,,,,,
P16070005525,2016-07-03 19:48:27,1,2900,,CORONADO SB,AV,,,,415N,CAN,723.0,3.0,,,,,,
P16070005525,2016-07-03 19:48:27,1,2900,,CORONADO SB,AV,,,,415N,CAN,723.0,3.0,,,,,,
P16070005536,2016-07-03 19:51:41,1,800,,18TH,ST,,,,415V,A,721.0,1.0,,,,,,
P16070005536,2016-07-03 19:51:41,1,800,,18TH,ST,,,,415V,A,721.0,1.0,,,,,,
P16070005551,2016-07-03 20:02:59,1,9700,,BLACK GOLD,RD,,,,PARTY,CAN,126.0,3.0,,,,,,
P16070005551,2016-07-03 20:02:59,1,9700,,BLACK GOLD,RD,,,,PARTY,CAN,126.0,3.0,,,,,,
P16070005554,2016-07-03 20:05:22,1,0,,16TH,ST,,F,ST,415N,CAN,521.0,3.0,,,,,,
P16070005554,2016-07-03 20:05:22,1,0,,16TH,ST,,F,ST,415N,CAN,521.0,3.0,,,,,,
P16070005555,2016-07-03 20:05:23,1,2600,,CORONADO SB,AV,,,,415PP,CAN,724.0,2.0,,,,,,
P16070005555,2016-07-03 20:05:23,1,2600,,CORONADO SB,AV,,,,415PP,CAN,724.0,2.0,,,,,,
P16070005567,2016-07-03 20:10:41,1,4000,,39TH,ST,,,,1016,A,838.0,2.0,,,,,,
P16070005567,2016-07-03 20:10:41,1,4000,,39TH,ST,,,,1016,A,838.0,2.0,,,,,,
P16070005569,2016-07-03 20:12:03,1,4300,,MISSION,BL,,,,647F,A,122.0,2.0,,,,,,
P16070005569,2016-07-03 20:12:03,1,4300,,MISSION,BL,,,,647F,A,122.0,2.0,,,,,,
P16070005575,2016-07-03 20:13:57,1,3300,,DALEY CENTER,DR,,,,586H,CAN,311.0,2.0,,,,,,
P16070005575,2016-07-03 20:13:57,1,3300,,DALEY CENTER,DR,,,,586H,CAN,311.0,2.0,,,,,,
P16070005576,2016-07-03 20:14:00,1,0,,BERYL,ST,,RANDALL,ST,PARTY,CAN,122.0,3.0,,,,,,
P16070005576,2016-07-03 20:14:00,1,0,,BERYL,ST,,RANDALL,ST,PARTY,CAN,122.0,3.0,,,,,,
P16070005583,2016-07-03 20:18:35,1,0,,CALLE DEL ORO,,,PRESTWICK,DR,PARTY,CAN,124.0,3.0,,,,,,
P16070005583,2016-07-03 20:18:35,1,0,,CALLE DEL ORO,,,PRESTWICK,DR,PARTY,CAN,124.0,3.0,,,,,,
P16070005588,2016-07-03 20:22:11,1,1600,,GRAND,AV,,,,1016,A,122.0,2.0,,,,,,
P16070005588,2016-07-03 20:22:11,1,1600,,GRAND,AV,,,,1016,A,122.0,2.0,,,,,,
P16070005596,2016-07-03 20:26:19,1,3100,,CLAIREMONT,DR,,,,415N,CAN,116.0,3.0,,,,,,
P16070005596,2016-07-03 20:26:19,1,3100,,CLAIREMONT,DR,,,,415N,CAN,116.0,3.0,,,,,,
P16070005621,2016-07-03 20:36:54,1,4000,,TAYLOR,ST,,,,1131,CAN,625.0,1.0,,,,,,
P16070005621,2016-07-03 20:36:54,1,4000,,TAYLOR,ST,,,,1131,CAN,625.0,1.0,,,,,,
P16070005624,2016-07-03 20:37:58,1,100,W,SAN YSIDRO,BL,,,,415V,A,712.0,1.0,,,,,,
P16070005624,2016-07-03 20:37:58,1,100,W,SAN YSIDRO,BL,,,,415V,A,712.0,1.0,,,,,,
P16070005629,2016-07-03 20:40:56,1,4300,,CAM DE LA PLAZA,,,,,488,A,712.0,2.0,,,,,,
P16070005629,2016-07-03 20:40:56,1,4300,,CAM DE LA PLAZA,,,,,488,A,712.0,2.0,,,,,,
P16070005637,2016-07-03 20:44:20,1,4900,,ELM,ST,,,,11-6,CAN,447.0,1.0,,,,,,
P16070005637,2016-07-03 20:44:20,1,4900,,ELM,ST,,,,11-6,CAN,447.0,1.0,,,,,,
P16070005641,2016-07-03 20:45:26,1,4000,,37TH,ST,,,,AU2,CAN,838.0,2.0,,,,,,
P16070005641,2016-07-03 20:45:26,1,4000,,37TH,ST,,,,AU2,CAN,838.0,2.0,,,,,,
P16070005652,2016-07-03 20:48:09,1,0,,4TH,AV,,BROADWAY,,415V,A,523.0,1.0,,,,,,
P16070005652,2016-07-03 20:48:09,1,0,,4TH,AV,,BROADWAY,,415V,A,523.0,1.0,,,,,,
P16070005663,2016-07-03 20:54:48,1,0,,I-5 NB,,,VIA DE LA VALLE,,415,CAN,935.0,2.0,,,,,,
P16070005663,2016-07-03 20:54:48,1,0,,I-5 NB,,,VIA DE LA VALLE,,415,CAN,935.0,2.0,,,,,,
P16070005666,2016-07-03 20:55:10,1,500,,SEA WORLD,DR,,,,1016,CAN,123.0,2.0,,,,,,
P16070005666,2016-07-03 20:55:10,1,500,,SEA WORLD,DR,,,,1016,CAN,123.0,2.0,,,,,,
P16070005668,2016-07-03 20:58:01,1,4700,,WENDELL,ST,,,,11-6,CAN,447.0,1.0,,,,,,
P16070005668,2016-07-03 20:58:01,1,4700,,WENDELL,ST,,,,11-6,CAN,447.0,1.0,,,,,,
P16070005681,2016-07-03 21:04:42,1,0,,LA MEDIA,,,OTAY MESA,RD,1016,A,713.0,2.0,,,,,,
P16070005681,2016-07-03 21:04:42,1,0,,LA MEDIA,,,OTAY MESA,RD,1016,A,713.0,2.0,,,,,,
P16070005696,2016-07-03 21:11:27,1,0,,IMPERIAL,AV,,MESSINA,WY,911,CAN,441.0,1.0,,,,,,
P16070005696,2016-07-03 21:11:27,1,0,,IMPERIAL,AV,,MESSINA,WY,911,CAN,441.0,1.0,,,,,,
P16070005718,2016-07-03 21:25:39,1,5100,,SARATOGA,AV,,,,586,CAN,614.0,,,,,,,
P16070005718,2016-07-03 21:25:39,1,5100,,SARATOGA,AV,,,,586,CAN,614.0,,,,,,,
P16070005736,2016-07-03 21:36:46,1,11100,,TED WILLIAMS,PY,,,,1183,A,232.0,,,,,,,
P16070005736,2016-07-03 21:36:46,1,11100,,TED WILLIAMS,PY,,,,1183,A,232.0,,,,,,,
P16070005738,2016-07-03 21:37:08,1,4600,,MISSION,BL,,,,11-8,A,122.0,,,,,,,
P16070005738,2016-07-03 21:37:08,1,4600,,MISSION,BL,,,,11-8,A,122.0,,,,,,,
P16070005747,2016-07-03 21:40:14,1,1400,,CAM DEL RIO SOUTH,,,,,10852C,CAN,315.0,2.0,,,,,,
P16070005747,2016-07-03 21:40:14,1,1400,,CAM DEL RIO SOUTH,,,,,10852C,CAN,315.0,2.0,,,,,,
P16070005787,2016-07-03 22:07:11,1,700,,WINDEMERE,CT,,,,PARTY,CAN,121.0,3.0,,,,,,
P16070005787,2016-07-03 22:07:11,1,700,,WINDEMERE,CT,,,,PARTY,CAN,121.0,3.0,,,,,,
P16070005813,2016-07-03 22:19:07,1,200,,C,ST,,,,415,CAN,524.0,2.0,,,,,,
P16070005813,2016-07-03 22:19:07,1,200,,C,ST,,,,415,CAN,524.0,2.0,,,,,,
P16070005814,2016-07-03 22:19:35,1,4000,,UNIVERSITY,AV,,,,1016,A,832.0,2.0,,,,,,
P16070005814,2016-07-03 22:19:35,1,4000,,UNIVERSITY,AV,,,,1016,A,832.0,2.0,,,,,,
P16070005818,2016-07-03 22:21:33,1,400,W,SAN YSIDRO,BL,,,,415,A,712.0,2.0,,,,,,
P16070005818,2016-07-03 22:21:33,1,400,W,SAN YSIDRO,BL,,,,415,A,712.0,2.0,,,,,,
P16070005841,2016-07-03 22:33:50,1,800,,DUVAL,ST,,,,PARTY,CAN,445.0,3.0,,,,,,
P16070005841,2016-07-03 22:33:50,1,800,,DUVAL,ST,,,,PARTY,CAN,445.0,3.0,,,,,,
P16070005865,2016-07-03 22:48:20,1,6000,,PORTOBELO,CT,,,,459C,CAN,312.0,2.0,,,,,,
P16070005865,2016-07-03 22:48:20,1,6000,,PORTOBELO,CT,,,,459C,CAN,312.0,2.0,,,,,,
P16070005875,2016-07-03 22:57:18,1,3500,,5TH,AV,,,,459A,CAN,627.0,2.0,,,,,,
P16070005875,2016-07-03 22:57:18,1,3500,,5TH,AV,,,,459A,CAN,627.0,2.0,,,,,,
P16070005896,2016-07-03 23:08:55,1,900,,GARNET,AV,,,,415,CAN,122.0,2.0,,,,,,
P16070005896,2016-07-03 23:08:55,1,900,,GARNET,AV,,,,415,CAN,122.0,2.0,,,,,,
P16070005898,2016-07-03 23:09:49,1,700,,GRAND,AV,,,,11-8,A,122.0,,,,,,,
P16070005898,2016-07-03 23:09:49,1,700,,GRAND,AV,,,,11-8,A,122.0,,,,,,,
P16070005899,2016-07-03 23:10:20,1,4100,,BETA,ST,,,,415,CAN,442.0,2.0,,,,,,
P16070005899,2016-07-03 23:10:20,1,4100,,BETA,ST,,,,415,CAN,442.0,2.0,,,,,,
P16070005909,2016-07-03 23:16:49,1,11600,,RANCHO BERNARDO,RD,,,,459A,CAN,234.0,2.0,,,,,,
P16070005909,2016-07-03 23:16:49,1,11600,,RANCHO BERNARDO,RD,,,,459A,CAN,234.0,2.0,,,,,,
P16070005923,2016-07-03 23:25:12,1,0,,OCEAN FRONT,WK,,SUNSET,CT,PARTY,CAN,121.0,3.0,,,,,,
P16070005923,2016-07-03 23:25:12,1,0,,OCEAN FRONT,WK,,SUNSET,CT,PARTY,CAN,121.0,3.0,,,,,,
P16070005924,2016-07-03 23:25:20,1,0,,GARNET,AV,,MISSION,BL,1016,A,122.0,2.0,,,,,,
P16070005924,2016-07-03 23:25:20,1,0,,GARNET,AV,,MISSION,BL,1016,A,122.0,2.0,,,,,,
P16070005931,2016-07-03 23:29:09,1,1900,,SUNSET CLIFFS,BL,,,,415,A,614.0,2.0,,,,,,
P16070005931,2016-07-03 23:29:09,1,1900,,SUNSET CLIFFS,BL,,,,415,A,614.0,2.0,,,,,,
P16070005953,2016-07-03 23:39:18,1,800,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16070005953,2016-07-03 23:39:18,1,800,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16070005957,2016-07-03 23:45:37,1,2200,,PACIFIC BEACH,DR,,,,415,CAN,123.0,2.0,,,,,,
P16070005957,2016-07-03 23:45:37,1,2200,,PACIFIC BEACH,DR,,,,415,CAN,123.0,2.0,,,,,,
P16070005959,2016-07-03 23:47:17,1,1000,,COAST,BL,,,,PARTY,CAN,124.0,3.0,,,,,,
P16070005959,2016-07-03 23:47:17,1,1000,,COAST,BL,,,,PARTY,CAN,124.0,3.0,,,,,,
P16070005961,2016-07-03 23:49:05,1,0,,J,ST,,PARK,BL,20002,A,521.0,1.0,,,,,,
P16070005961,2016-07-03 23:49:05,1,0,,J,ST,,PARK,BL,20002,A,521.0,1.0,,,,,,
P16070005962,2016-07-03 23:50:46,1,1300,,FELSPAR,ST,,,,PARTY,CAN,122.0,3.0,,,,,,
P16070005962,2016-07-03 23:50:46,1,1300,,FELSPAR,ST,,,,PARTY,CAN,122.0,3.0,,,,,,
P16070005967,2016-07-03 23:53:40,1,11900,,EL CAMINO REAL,,,,,FJ,CAN,934.0,2.0,,,,,,
P16070005967,2016-07-03 23:53:40,1,11900,,EL CAMINO REAL,,,,,FJ,CAN,934.0,2.0,,,,,,
P16070005969,2016-07-03 23:53:51,1,3600,,CROWN POINT,DR,,,,PARTY,CAN,122.0,3.0,,,,,,
P16070005969,2016-07-03 23:53:51,1,3600,,CROWN POINT,DR,,,,PARTY,CAN,122.0,3.0,,,,,,
P16070005983,2016-07-04 00:08:06,2,5800,,MARIPOSA,PL,,,,1171,A,439.0,1.0,,,,,,
P16070005983,2016-07-04 00:08:06,2,5800,,MARIPOSA,PL,,,,1171,A,439.0,1.0,,,,,,
P16070005996,2016-07-04 00:14:09,2,8500,,GLENHAVEN,ST,,,,1130,CAN,311.0,1.0,,,,,,
P16070005996,2016-07-04 00:14:09,2,8500,,GLENHAVEN,ST,,,,1130,CAN,311.0,1.0,,,,,,
P16070005998,2016-07-04 00:16:10,2,4900,,DATE,ST,,,,1016,A,447.0,2.0,,,,,,
P16070005998,2016-07-04 00:16:10,2,4900,,DATE,ST,,,,1016,A,447.0,2.0,,,,,,
P16070006003,2016-07-04 00:18:27,2,1300,,KNOXVILLE,ST,,,,415N,CAN,116.0,3.0,,,,,,
P16070006003,2016-07-04 00:18:27,2,1300,,KNOXVILLE,ST,,,,415N,CAN,116.0,3.0,,,,,,
P16070006008,2016-07-04 00:21:23,2,900,,PROSPECT,ST,,,,415,CAN,124.0,2.0,,,,,,
P16070006008,2016-07-04 00:21:23,2,900,,PROSPECT,ST,,,,415,CAN,124.0,2.0,,,,,,
P16070006010,2016-07-04 00:22:41,2,1400,,7TH,AV,,,,1146,CAN,526.0,,,,,,,
P16070006010,2016-07-04 00:22:41,2,1400,,7TH,AV,,,,1146,CAN,526.0,,,,,,,
P16070006040,2016-07-04 00:49:03,2,7600,,LAKE ADLON,DR,,,,CC,CAN,324.0,3.0,,,,,,
P16070006040,2016-07-04 00:49:03,2,7600,,LAKE ADLON,DR,,,,CC,CAN,324.0,3.0,,,,,,
P16070006049,2016-07-04 00:52:50,2,4400,,BAYARD,ST,,,,1016,A,122.0,2.0,,,,,,
P16070006049,2016-07-04 00:52:50,2,4400,,BAYARD,ST,,,,1016,A,122.0,2.0,,,,,,
P16070006052,2016-07-04 00:55:51,2,600,,BROADWAY,,,,,1016,CAN,524.0,2.0,,,,,,
P16070006052,2016-07-04 00:55:51,2,600,,BROADWAY,,,,,1016,CAN,524.0,2.0,,,,,,
P16070006088,2016-07-04 01:19:56,2,800,,THOMAS,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006088,2016-07-04 01:19:56,2,800,,THOMAS,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006096,2016-07-04 01:27:25,2,0,,BAYARD,ST,,GARNET,AV,FD,A,122.0,2.0,,,,,,
P16070006096,2016-07-04 01:27:25,2,0,,BAYARD,ST,,GARNET,AV,FD,A,122.0,2.0,,,,,,
P16070006098,2016-07-04 01:27:57,2,800,,FELSPAR,ST,,,,1016,A,122.0,2.0,,,,,,
P16070006098,2016-07-04 01:27:57,2,800,,FELSPAR,ST,,,,1016,A,122.0,2.0,,,,,,
P16070006109,2016-07-04 01:32:14,2,3900,,30TH,ST,,,,415V,A,813.0,1.0,,,,,,
P16070006109,2016-07-04 01:32:14,2,3900,,30TH,ST,,,,415V,A,813.0,1.0,,,,,,
P16070006119,2016-07-04 01:37:52,2,600,,UNIVERSITY,AV,,,,1151,A,627.0,2.0,,,,,,
P16070006119,2016-07-04 01:37:52,2,600,,UNIVERSITY,AV,,,,1151,A,627.0,2.0,,,,,,
P16070006120,2016-07-04 01:38:45,2,0,,25TH,ST,,C,ST,1150,A,517.0,1.0,,,,,,
P16070006120,2016-07-04 01:38:45,2,0,,25TH,ST,,C,ST,1150,A,517.0,1.0,,,,,,
P16070006124,2016-07-04 01:42:46,2,700,,GRAND,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006124,2016-07-04 01:42:46,2,700,,GRAND,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006125,2016-07-04 01:43:01,2,800,,GRAND,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006125,2016-07-04 01:43:01,2,800,,GRAND,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006136,2016-07-04 01:53:32,2,3800,,ROSECRANS,ST,,,,5150,A,611.0,2.0,,,,,,
P16070006136,2016-07-04 01:53:32,2,3800,,ROSECRANS,ST,,,,5150,A,611.0,2.0,,,,,,
P16070006138,2016-07-04 01:54:28,2,0,,50TH,ST,,ORANGE,AV,20002,A,826.0,1.0,,,,,,
P16070006138,2016-07-04 01:54:28,2,0,,50TH,ST,,ORANGE,AV,20002,A,826.0,1.0,,,,,,
P16070006155,2016-07-04 02:07:55,2,0,,GRAND,AV,,LAMONT,ST,23152,A,122.0,2.0,,,,,,
P16070006155,2016-07-04 02:07:55,2,0,,GRAND,AV,,LAMONT,ST,23152,A,122.0,2.0,,,,,,
P16070006160,2016-07-04 02:14:03,2,0,,DAWES,ST,,GARNET,AV,1016,A,122.0,2.0,,,,,,
P16070006160,2016-07-04 02:14:03,2,0,,DAWES,ST,,GARNET,AV,1016,A,122.0,2.0,,,,,,
P16070006162,2016-07-04 02:14:11,2,1100,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006162,2016-07-04 02:14:11,2,1100,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006165,2016-07-04 02:14:44,2,900,,GARNET,AV,,,,1148,A,122.0,2.0,,,,,,
P16070006165,2016-07-04 02:14:44,2,900,,GARNET,AV,,,,1148,A,122.0,2.0,,,,,,
P16070006182,2016-07-04 02:29:00,2,1100,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006182,2016-07-04 02:29:00,2,1100,,GARNET,AV,,,,1016,A,122.0,2.0,,,,,,
P16070006190,2016-07-04 02:38:35,2,1800,,4TH,AV,,,,CC,CAN,529.0,3.0,,,,,,
P16070006190,2016-07-04 02:38:35,2,1800,,4TH,AV,,,,CC,CAN,529.0,3.0,,,,,,
P16070006201,2016-07-04 02:49:15,2,500,,UNIVERSITY,AV,,,,1016,A,627.0,2.0,,,,,,
P16070006201,2016-07-04 02:49:15,2,500,,UNIVERSITY,AV,,,,1016,A,627.0,2.0,,,,,,
P16070006204,2016-07-04 02:49:42,2,0,,25TH,ST,,BROADWAY,,1016,A,517.0,2.0,,,,,,
P16070006204,2016-07-04 02:49:42,2,0,,25TH,ST,,BROADWAY,,1016,A,517.0,2.0,,,,,,
P16070006215,2016-07-04 02:59:41,2,1800,,KLAUBER,AV,,,,911,CAN,433.0,1.0,,,,,,
